source_type,source_ref,record_id,field,raw_text,normalized_text,cache_key,cdn_url
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[0],listeningQuestions.audio@0.7,Hello! I'm Mike.,Hello! I'm Mike.,elevenlabs|el:lily|0.7||Hello! I'm Mike.,https://audio.bigmooneducation.com/f8/f8f1b63bee4686bc2de43cbd6e3c41ae6118ccdf0e756272b48efeb0e743a9fb.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[0].answer,listeningQuestions.opts[answer]@0.7,Hello! I'm Mike.,Hello! I'm Mike.,elevenlabs|el:lily|0.7||Hello! I'm Mike.,https://audio.bigmooneducation.com/f8/f8f1b63bee4686bc2de43cbd6e3c41ae6118ccdf0e756272b48efeb0e743a9fb.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[0],listeningQuestions.audio@0.85,Hello! I'm Mike.,Hello! I'm Mike.,elevenlabs|el:lily|0.85||Hello! I'm Mike.,https://audio.bigmooneducation.com/7f/7f91b51425e5190ac65f48a49b52b2a73ab84109937eee7712a26ad4f62ee010.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[0].answer,listeningQuestions.opts[answer]@0.85,Hello! I'm Mike.,Hello! I'm Mike.,elevenlabs|el:lily|0.85||Hello! I'm Mike.,https://audio.bigmooneducation.com/7f/7f91b51425e5190ac65f48a49b52b2a73ab84109937eee7712a26ad4f62ee010.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[0],listeningQuestions.audio@1,Hello! I'm Mike.,Hello! I'm Mike.,elevenlabs|el:lily|1||Hello! I'm Mike.,https://audio.bigmooneducation.com/d1/d11475b07a21fa2b5d613cefaeb3a7c6f0759eda69097a248c65feb163a75c44.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[0].answer,listeningQuestions.opts[answer]@1,Hello! I'm Mike.,Hello! I'm Mike.,elevenlabs|el:lily|1||Hello! I'm Mike.,https://audio.bigmooneducation.com/d1/d11475b07a21fa2b5d613cefaeb3a7c6f0759eda69097a248c65feb163a75c44.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[1],listeningQuestions.audio@0.7,Hi! I'm Sarah.,Hi! I'm Sarah.,elevenlabs|el:lily|0.7||Hi! I'm Sarah.,https://audio.bigmooneducation.com/55/5573426a2e7eee156992722ee46c0594dd467fbefddf6f97efaaa75aaea9ddee.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[1].answer,listeningQuestions.opts[answer]@0.7,Hi! I'm Sarah.,Hi! I'm Sarah.,elevenlabs|el:lily|0.7||Hi! I'm Sarah.,https://audio.bigmooneducation.com/55/5573426a2e7eee156992722ee46c0594dd467fbefddf6f97efaaa75aaea9ddee.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[1],listeningQuestions.audio@0.85,Hi! I'm Sarah.,Hi! I'm Sarah.,elevenlabs|el:lily|0.85||Hi! I'm Sarah.,https://audio.bigmooneducation.com/c5/c5002ec6e7f7da377b0be090fbfa0baa9d3e5612732eb0b0ed11d73f140e9f50.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[1].answer,listeningQuestions.opts[answer]@0.85,Hi! I'm Sarah.,Hi! I'm Sarah.,elevenlabs|el:lily|0.85||Hi! I'm Sarah.,https://audio.bigmooneducation.com/c5/c5002ec6e7f7da377b0be090fbfa0baa9d3e5612732eb0b0ed11d73f140e9f50.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[1],listeningQuestions.audio@1,Hi! I'm Sarah.,Hi! I'm Sarah.,elevenlabs|el:lily|1||Hi! I'm Sarah.,https://audio.bigmooneducation.com/9d/9d1ae354dcd23e089723d63e3c74648c1df058e422c926ba6a34be9567132646.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[1].answer,listeningQuestions.opts[answer]@1,Hi! I'm Sarah.,Hi! I'm Sarah.,elevenlabs|el:lily|1||Hi! I'm Sarah.,https://audio.bigmooneducation.com/9d/9d1ae354dcd23e089723d63e3c74648c1df058e422c926ba6a34be9567132646.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[2],listeningQuestions.audio@0.7,"Hello, John.","Hello, John.","elevenlabs|el:lily|0.7||Hello, John.",https://audio.bigmooneducation.com/62/623a24b3fde1eba3959e6ca158b22013347319d46088a273473474943b0c4eea.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[2].answer,listeningQuestions.opts[answer]@0.7,"Hello, John.","Hello, John.","elevenlabs|el:lily|0.7||Hello, John.",https://audio.bigmooneducation.com/62/623a24b3fde1eba3959e6ca158b22013347319d46088a273473474943b0c4eea.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[2],listeningQuestions.audio@0.85,"Hello, John.","Hello, John.","elevenlabs|el:lily|0.85||Hello, John.",https://audio.bigmooneducation.com/6d/6d8ebd850c7ab45d1b3556f8b7a42336106c0542adc0e595442a1c517e00b70a.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[2].answer,listeningQuestions.opts[answer]@0.85,"Hello, John.","Hello, John.","elevenlabs|el:lily|0.85||Hello, John.",https://audio.bigmooneducation.com/6d/6d8ebd850c7ab45d1b3556f8b7a42336106c0542adc0e595442a1c517e00b70a.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[2],listeningQuestions.audio@1,"Hello, John.","Hello, John.","elevenlabs|el:lily|1||Hello, John.",https://audio.bigmooneducation.com/bc/bc29b72bd888c51d0850293c5e0c67b8e705125c0e9699e1dbaae576b54585f3.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[2].answer,listeningQuestions.opts[answer]@1,"Hello, John.","Hello, John.","elevenlabs|el:lily|1||Hello, John.",https://audio.bigmooneducation.com/bc/bc29b72bd888c51d0850293c5e0c67b8e705125c0e9699e1dbaae576b54585f3.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[3],listeningQuestions.audio@0.7,"Hi, Sarah. I have a new pencil box.","Hi, Sarah. I have a new pencil box.","elevenlabs|el:lily|0.7||Hi, Sarah. I have a new pencil box.",https://audio.bigmooneducation.com/f2/f270bb6e2d6701455302d58b3cbf75402055ba6455efe07b72a7badd90c01c8d.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[3].answer,listeningQuestions.opts[answer]@0.7,"Hi, Sarah. I have a new pencil box.","Hi, Sarah. I have a new pencil box.","elevenlabs|el:lily|0.7||Hi, Sarah. I have a new pencil box.",https://audio.bigmooneducation.com/f2/f270bb6e2d6701455302d58b3cbf75402055ba6455efe07b72a7badd90c01c8d.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[3],listeningQuestions.audio@0.85,"Hi, Sarah. I have a new pencil box.","Hi, Sarah. I have a new pencil box.","elevenlabs|el:lily|0.85||Hi, Sarah. I have a new pencil box.",https://audio.bigmooneducation.com/8a/8a9041c8cdb460d2bdda20068cac2c8ee422f1332ba09c93b2c878def3cbcf4a.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[3].answer,listeningQuestions.opts[answer]@0.85,"Hi, Sarah. I have a new pencil box.","Hi, Sarah. I have a new pencil box.","elevenlabs|el:lily|0.85||Hi, Sarah. I have a new pencil box.",https://audio.bigmooneducation.com/8a/8a9041c8cdb460d2bdda20068cac2c8ee422f1332ba09c93b2c878def3cbcf4a.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[3],listeningQuestions.audio@1,"Hi, Sarah. I have a new pencil box.","Hi, Sarah. I have a new pencil box.","elevenlabs|el:lily|1||Hi, Sarah. I have a new pencil box.",https://audio.bigmooneducation.com/31/315f4df0c1ffd7bd0ba5940b329bfa4db605c39e88d8255e475894dd681f39e4.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[3].answer,listeningQuestions.opts[answer]@1,"Hi, Sarah. I have a new pencil box.","Hi, Sarah. I have a new pencil box.","elevenlabs|el:lily|1||Hi, Sarah. I have a new pencil box.",https://audio.bigmooneducation.com/31/315f4df0c1ffd7bd0ba5940b329bfa4db605c39e88d8255e475894dd681f39e4.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[4],listeningQuestions.audio@0.7,"Oh, really? What's in it?","Oh, really? What's in it?","elevenlabs|el:lily|0.7||Oh, really? What's in it?",https://audio.bigmooneducation.com/f5/f56c2a2ff60f4f8f07cbcb187bd1bba52e68171bda95157ab3b740756e0223c1.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[4].answer,listeningQuestions.opts[answer]@0.7,"Oh, really? What's in it?","Oh, really? What's in it?","elevenlabs|el:lily|0.7||Oh, really? What's in it?",https://audio.bigmooneducation.com/f5/f56c2a2ff60f4f8f07cbcb187bd1bba52e68171bda95157ab3b740756e0223c1.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[4],listeningQuestions.audio@0.85,"Oh, really? What's in it?","Oh, really? What's in it?","elevenlabs|el:lily|0.85||Oh, really? What's in it?",https://audio.bigmooneducation.com/bf/bfc8e2a8012dafcf96606213fa73fccb9fd0a352202639a4e01e90ae6b2df506.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[4].answer,listeningQuestions.opts[answer]@0.85,"Oh, really? What's in it?","Oh, really? What's in it?","elevenlabs|el:lily|0.85||Oh, really? What's in it?",https://audio.bigmooneducation.com/bf/bfc8e2a8012dafcf96606213fa73fccb9fd0a352202639a4e01e90ae6b2df506.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[4],listeningQuestions.audio@1,"Oh, really? What's in it?","Oh, really? What's in it?","elevenlabs|el:lily|1||Oh, really? What's in it?",https://audio.bigmooneducation.com/55/5558c0a5f344b5d0a802d5d5308fc257557fbbe77be505329b94ab4b344c9012.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[4].answer,listeningQuestions.opts[answer]@1,"Oh, really? What's in it?","Oh, really? What's in it?","elevenlabs|el:lily|1||Oh, really? What's in it?",https://audio.bigmooneducation.com/55/5558c0a5f344b5d0a802d5d5308fc257557fbbe77be505329b94ab4b344c9012.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[5],listeningQuestions.audio@0.7,"Look! An eraser, a crayon and a ruler.","Look! An eraser, a crayon and a ruler.","elevenlabs|el:lily|0.7||Look! An eraser, a crayon and a ruler.",https://audio.bigmooneducation.com/f8/f85c0b435739c4bc78506e371f19e0f8aa67ffebed5840b30f828b4e908276d6.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[5].answer,listeningQuestions.opts[answer]@0.7,"Look! An eraser, a crayon and a ruler.","Look! An eraser, a crayon and a ruler.","elevenlabs|el:lily|0.7||Look! An eraser, a crayon and a ruler.",https://audio.bigmooneducation.com/f8/f85c0b435739c4bc78506e371f19e0f8aa67ffebed5840b30f828b4e908276d6.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[5],listeningQuestions.audio@0.85,"Look! An eraser, a crayon and a ruler.","Look! An eraser, a crayon and a ruler.","elevenlabs|el:lily|0.85||Look! An eraser, a crayon and a ruler.",https://audio.bigmooneducation.com/8f/8fa5c9c69453c3ba9112495edef253ed4711effe81b0ae11e2d1c7db01fab6c1.mp3
local_json:course,src/data/primaryHub/grade3.json,g3v1_u1#listening[5].answer,listeningQuestions.opts[answer]@0.85,"Look! An eraser, a crayon and a ruler.","Look! An eraser, a crayon and a ruler.","elevenlabs|el:lily|0.85||Look! An eraser, a crayon and a ruler.",https://audio.bigmooneducation.com/8f/8fa5c9c69453c3ba9112495edef253ed4711effe81b0ae11e2d1c7db01fab6c1.mp3
