key,text,status,cdn_status,bytes,needs_purge,reason,attempts,provider
elevenlabs|el:lily|0.8||unlock the secrets of something,unlock the secrets of something,created,200,38784,no,,1,openai
elevenlabs|el:lily|0.7||unlock the secrets of something,unlock the secrets of something,created,200,77184,no,,1,openai
openai|nova|0.85||unlock the secrets of something,unlock the secrets of something,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||lend somebody a hand,lend somebody a hand,created,200,74880,no,,1,openai
openai|nova|0.85||lend somebody a hand,lend somebody a hand,created,200,50688,no,,1,openai
elevenlabs|el:lily|0.85||keep on doing something,keep on doing something,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.7||keep on doing something,keep on doing something,created,200,51840,no,,1,openai
openai|nova|0.85||keep on doing something,keep on doing something,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||prepare something for,prepare something for,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.8||prepare something for,prepare something for,created,200,36864,no,,1,openai
elevenlabs|el:lily|0.7||prepare something for,prepare something for,created,200,42624,no,,1,openai
openai|nova|0.85||prepare something for,prepare something for,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.8||feel free (to do something),feel free (to do something),created,200,53760,no,,1,openai
elevenlabs|el:lily|0.7||feel free (to do something),feel free (to do something),created,200,70272,no,,1,openai
openai|nova|0.85||feel free (to do something),feel free (to do something),created,200,48768,no,,1,openai
elevenlabs|el:lily|0.7||be home to somebody/something,be home to somebody/something,created,200,70272,no,,1,openai
openai|nova|0.85||be home to somebody/something,be home to somebody/something,created,200,62976,no,,1,openai
elevenlabs|el:lily|0.7||put something back,put something back,created,200,38016,no,,1,openai
openai|nova|0.85||put something back,put something back,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||stop something from doing,stop something from doing,created,200,53376,no,,1,openai
elevenlabs|el:lily|0.8||stop something from doing,stop something from doing,created,200,51840,no,,1,openai
elevenlabs|el:lily|0.7||stop something from doing,stop something from doing,created,200,43776,no,,1,openai
openai|nova|0.85||stop something from doing,stop something from doing,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.85||be thankful to somebody.,be thankful to somebody.,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.8||be thankful to somebody.,be thankful to somebody.,created,200,67584,no,,1,openai
elevenlabs|el:lily|0.7||be thankful to somebody.,be thankful to somebody.,created,200,67968,no,,1,openai
openai|nova|0.85||be thankful to somebody.,be thankful to somebody.,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||et cetera,et cetera,created,200,22272,no,,1,openai
elevenlabs|el:lily|0.8||et cetera,et cetera,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.7||et cetera,et cetera,created,200,41472,no,,1,openai
openai|nova|0.85||et cetera,et cetera,created,200,20352,no,,1,openai
elevenlabs|el:lily|0.8||pour something into something,pour something into something,created,200,42624,no,,1,openai
elevenlabs|el:lily|0.7||pour something into something,pour something into something,created,200,70272,no,,1,openai
openai|nova|0.85||pour something into something,pour something into something,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||be hard on somebody.,be hard on somebody.,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.8||be hard on somebody.,be hard on somebody.,created,200,35712,no,,1,openai
elevenlabs|el:lily|0.7||be hard on somebody.,be hard on somebody.,created,200,59904,no,,1,openai
openai|nova|0.85||be hard on somebody.,be hard on somebody.,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||drop somebody a line,drop somebody a line,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.8||drop somebody a line,drop somebody a line,created,200,38784,no,,1,openai
elevenlabs|el:lily|0.7||drop somebody a line,drop somebody a line,created,200,47232,no,,1,openai
elevenlabs|el:lily|0.85||lift somebody's spirits,lift somebody's spirits,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.8||lift somebody's spirits,lift somebody's spirits,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||lift somebody's spirits,lift somebody's spirits,created,200,67968,no,,1,openai
openai|nova|0.85||lift somebody's spirits,lift somebody's spirits,created,200,52224,no,,1,openai
elevenlabs|el:lily|0.85||run low (on something),run low (on something),created,200,51456,no,,1,openai
elevenlabs|el:lily|0.8||run low (on something),run low (on something),created,200,54528,no,,1,openai
elevenlabs|el:lily|0.7||run low (on something),run low (on something),created,200,59904,no,,1,openai
openai|nova|0.85||run low (on something),run low (on something),created,200,48768,no,,1,openai
elevenlabs|el:lily|0.85||help somebody with,help somebody with,created,200,63744,no,,1,openai
elevenlabs|el:lily|0.8||help somebody with,help somebody with,created,200,45696,no,,1,openai
elevenlabs|el:lily|0.7||help somebody with,help somebody with,created,200,38016,no,,1,openai
openai|nova|0.85||help somebody with,help somebody with,created,200,57216,no,,1,openai
elevenlabs|el:lily|0.7||fight against somebody/something,fight against somebody/something,created,200,81792,no,,1,openai
openai|nova|0.85||fight against somebody/something,fight against somebody/something,created,200,62208,no,,1,openai
elevenlabs|el:lily|0.8||What does this charity provide for people in need?,What does this charity provide for people in need?,created,200,79680,no,,1,openai
"openai|echo|0.8||It provides food, shelter and other practical help.","It provides food, shelter and other practical help.",created,200,78240,no,,1,openai
elevenlabs|el:lily|0.8||You look pale. Do you have a fever?,You look pale. Do you have a fever?,created,200,61824,no,,1,openai
"openai|echo|0.8||No, but I have a runny nose and a cough.","No, but I have a runny nose and a cough.",created,200,79488,no,,1,openai
elevenlabs|el:lily|0.8||I'm not sure which book to read.,I'm not sure which book to read.,created,200,53760,no,,1,openai
openai|echo|0.8||Did you consider this fantasy novel? It's based on an old kingdom.,Did you consider this fantasy novel? It's based on an old kingdom.,created,200,80640,no,,1,openai
elevenlabs|el:lily|0.8||What happened in it?,What happened in it?,created,200,39552,no,,1,openai
openai|echo|0.8||A brave girl defeated the enemy and saved her people. The climax was wonderful.,A brave girl defeated the enemy and saved her people. The climax was wonderful.,created,200,124320,no,,1,openai
"elevenlabs|el:lily|0.8||Great, I'll read it first.","Great, I'll read it first.",created,200,67584,no,,1,openai
elevenlabs|el:lily|0.8||How did you like the mystery book I lent you?,How did you like the mystery book I lent you?,created,200,71040,no,,1,openai
openai|echo|0.8||It was great. The story had a strong effect on me.,It was great. The story had a strong effect on me.,created,200,78240,no,,1,openai
elevenlabs|el:lily|0.8||Which part did you like best?,Which part did you like best?,created,200,57600,no,,1,openai
openai|echo|0.8||The hidden secret at the climax. I never guessed it.,The hidden secret at the climax. I never guessed it.,created,200,79200,no,,1,openai
"elevenlabs|el:lily|0.8||Yes, that part surprised me too.","Yes, that part surprised me too.",created,200,66816,no,,1,openai
elevenlabs|el:lily|0.8||Where is this beautiful coral reef located?,Where is this beautiful coral reef located?,created,200,67680,no,,1,openai
openai|echo|0.8||It lies along the northeastern coast of Australia.,It lies along the northeastern coast of Australia.,created,200,79200,no,,1,openai
elevenlabs|el:lily|0.8||My grandpa says collecting stamps is old-fashioned.,My grandpa says collecting stamps is old-fashioned.,created,200,79680,no,,1,openai
openai|echo|0.8||I don't think so. It allows him to relax and reduce stress.,I don't think so. It allows him to relax and reduce stress.,created,200,90720,no,,1,openai
elevenlabs|el:lily|0.8||Is voluntary work paid?,Is voluntary work paid?,created,200,50688,no,,1,openai
"openai|echo|0.8||No, it's unpaid. But most of all, it lets you help people in need and feel its real value.","No, it's unpaid. But most of all, it lets you help people in need and feel its real value.",created,200,134400,no,,1,openai
elevenlabs|el:lily|0.8||Why should we protect these wonders of nature?,Why should we protect these wonders of nature?,created,200,57600,no,,1,openai
openai|echo|0.8||Because some coral and turtles may die out. We must save them before it is too late.,Because some coral and turtles may die out. We must save them before it is too late.,created,200,132000,no,,1,openai
elevenlabs|el:lily|0.8||Where did you go on vacation?,Where did you go on vacation?,created,200,44928,no,,1,openai
openai|echo|0.8||I visited a beautiful old town and saw the famous landscape.,I visited a beautiful old town and saw the famous landscape.,created,200,94560,no,,1,openai
elevenlabs|el:lily|0.8||How does writing a program help you relax?,How does writing a program help you relax?,created,200,66240,no,,1,openai
"openai|echo|0.8||When I manage to finish a single program, the achievement helps me forget my stress.","When I manage to finish a single program, the achievement helps me forget my stress.",created,200,129120,no,,1,openai
elevenlabs|el:lily|0.8||What kind of book did you read on the weekend?,What kind of book did you read on the weekend?,created,200,72000,no,,1,openai
"openai|echo|0.8||I read a science fiction book. The aliens in it tried to destroy the Earth, but the people fought back.","I read a science fiction book. The aliens in it tried to destroy the Earth, but the people fought back.",created,200,158400,no,,1,openai
elevenlabs|el:lily|0.8||Did you buy anything?,Did you buy anything?,created,200,42624,no,,1,openai
"openai|echo|0.8||Yes, I got a silk scarf and some steamed fish.","Yes, I got a silk scarf and some steamed fish.",created,200,70560,no,,1,openai
elevenlabs|el:lily|0.8||How did you feel at the top of the mountain?,How did you feel at the top of the mountain?,created,200,69600,no,,1,openai
"openai|echo|0.8||Honestly, the view was so beautiful that it took my breath away. I'll never forget that moment.","Honestly, the view was so beautiful that it took my breath away. I'll never forget that moment.",created,200,147360,no,,1,openai
"elevenlabs|el:lily|0.8||I want to do something useful in my youth, but I'm just an ordinary student.","I want to do something useful in my youth, but I'm just an ordinary student.",created,200,118560,no,,1,openai
"openai|echo|0.8||Don't worry. Sign up for this organization, and even a small effort can make a difference.","Don't worry. Sign up for this organization, and even a small effort can make a difference.",created,200,138240,no,,1,openai
"elevenlabs|el:lily|0.8||When I travel, how can I avoid being rude to local people?","When I travel, how can I avoid being rude to local people?",created,200,89280,no,,1,openai
openai|echo|0.8||Learn their customs first. A little respect goes a long way wherever you go.,Learn their customs first. A little respect goes a long way wherever you go.,created,200,114720,no,,1,openai
elevenlabs|el:lily|0.8||How deep can a submersible dive?,How deep can a submersible dive?,created,200,53760,no,,1,openai
"openai|echo|0.8||Some can reach the very bottom of the sea, more than ten thousand metres down.","Some can reach the very bottom of the sea, more than ten thousand metres down.",created,200,122880,no,,1,openai
elevenlabs|el:lily|0.8||You seem in low spirits these days. What's wrong?,You seem in low spirits these days. What's wrong?,created,200,75360,no,,1,openai
"openai|echo|0.8||There is too much pressure, and I feel everybody is being hard on me.","There is too much pressure, and I feel everybody is being hard on me.",created,200,107520,no,,1,openai
"elevenlabs|el:lily|0.8||When the tornado was coming closer, why weren't you screaming like the others?","When the tornado was coming closer, why weren't you screaming like the others?",created,200,122400,no,,1,openai
"openai|echo|0.8||Thankfully, because of my knowledge, I was hiding in a safe corner while they were running outside.","Thankfully, because of my knowledge, I was hiding in a safe corner while they were running outside.",created,200,151680,no,,1,openai
elevenlabs|el:lily|0.8||How can an ordinary person be so successful at helping others?,How can an ordinary person be so successful at helping others?,created,200,98880,no,,1,openai
"openai|echo|0.8||He is active and willing, and most of all, he values teamwork. That's what makes a difference.","He is active and willing, and most of all, he values teamwork. That's what makes a difference.",created,200,112128,no,,1,openai
elevenlabs|el:lily|0.8||This explorer measured the depth of the waterfall successfully.,This explorer measured the depth of the waterfall successfully.,created,200,98400,no,,1,openai
"openai|echo|0.8||Right. With his teammate's help, he did it, even though the work was very risky.","Right. With his teammate's help, he did it, even though the work was very risky.",created,200,120960,no,,1,openai
elevenlabs|el:lily|0.8||I was careless and cut my finger with a knife.,I was careless and cut my finger with a knife.,created,200,73920,no,,1,openai
"openai|echo|0.8||Press the cut to stop the bleeding, and keep the injury clean for safety.","Press the cut to stop the bleeding, and keep the injury clean for safety.",created,200,110880,no,,1,openai
elevenlabs|el:lily|0.8||The patient says she has a headache and a high fever.,The patient says she has a headache and a high fever.,created,200,84480,no,,1,openai
"openai|echo|0.8||She may have the flu, so she needs to rest and drink more water.","She may have the flu, so she needs to rest and drink more water.",created,200,96960,no,,1,openai
elevenlabs|el:lily|0.8||Why do you learn calligraphy every weekend?,Why do you learn calligraphy every weekend?,created,200,66720,no,,1,openai
"openai|echo|0.8||It allows me to relax, and each single stroke helps me forget my stress.","It allows me to relax, and each single stroke helps me forget my stress.",created,200,111360,no,,1,openai
elevenlabs|el:lily|0.8||What were your relatives doing when the floodwater came?,What were your relatives doing when the floodwater came?,created,200,83520,no,,1,openai
"openai|echo|0.8||They were carrying supplies to a truck, getting ready to leave.","They were carrying supplies to a truck, getting ready to leave.",created,200,77568,no,,1,openai
elevenlabs|el:lily|0.8||You look so happy!,You look so happy!,created,200,53760,no,,1,openai
"openai|echo|0.8||Yes! I just came back from my holiday. The landscape was fantastic, and I even saw a rainbow over the hills.","Yes! I just came back from my holiday. The landscape was fantastic, and I even saw a rainbow over the hills.",created,200,164160,no,,1,openai
elevenlabs|el:lily|0.8||Why do you like this place so much?,Why do you like this place so much?,created,200,55680,no,,1,openai
openai|echo|0.8||The scenery here reminds me of peace. I feel comfortable and relaxed whenever I visit on holiday.,The scenery here reminds me of peace. I feel comfortable and relaxed whenever I visit on holiday.,created,200,151680,no,,1,openai
elevenlabs|el:lily|0.8||Do you have any recommendation for me? I want a good read for the holiday.,Do you have any recommendation for me? I want a good read for the holiday.,created,200,114720,no,,1,openai
openai|echo|0.8||Sure. I just read an adventure story last week. The hero got lost at sea but never gave up. I really enjoyed it.,Sure. I just read an adventure story last week. The hero got lost at sea but never gave up. I really enjoyed it.,created,200,172320,no,,1,openai
elevenlabs|el:lily|0.8||That sounds exciting. I'll borrow it tomorrow.,That sounds exciting. I'll borrow it tomorrow.,created,200,70080,no,,1,openai
elevenlabs|el:lily|0.8||How do you reduce your stress after exams?,How do you reduce your stress after exams?,created,200,67200,no,,1,openai
openai|echo|0.8||I do yoga and go on an outing once in a while.,I do yoga and go on an outing once in a while.,created,200,72000,no,,1,openai
elevenlabs|el:lily|0.8||You look happy. What did you read?,You look happy. What did you read?,created,200,51840,no,,1,openai
openai|echo|0.8||A historical novel. A weak boy grew strong day by day and proved everyone wrong.,A historical novel. A weak boy grew strong day by day and proved everyone wrong.,created,200,100992,no,,1,openai
elevenlabs|el:lily|0.8||Did it inspire you?,Did it inspire you?,created,200,37632,no,,1,openai
"openai|echo|0.8||Yes, a lot. I want to recommend it to the whole class.","Yes, a lot. I want to recommend it to the whole class.",created,200,80640,no,,1,openai
elevenlabs|el:lily|0.8||Then please bring it to school tomorrow.,Then please bring it to school tomorrow.,created,200,65664,no,,1,openai
elevenlabs|el:lily|0.8||How do people greet each other in your country?,How do people greet each other in your country?,created,200,74400,no,,1,openai
"openai|echo|0.8||We usually shake hands, but close friends may hug.","We usually shake hands, but close friends may hug.",created,200,76320,no,,1,openai
elevenlabs|el:lily|0.8||I feel scared of skiing and want to give up.,I feel scared of skiing and want to give up.,created,200,70080,no,,1,openai
"openai|echo|0.8||Don't give up. Give it a go once in a while, and you will get over your fear.","Don't give up. Give it a go once in a while, and you will get over your fear.",created,200,114240,no,,1,openai
elevenlabs|el:lily|0.8||My stomach has been aching since this morning.,My stomach has been aching since this morning.,created,200,71040,no,,1,openai
openai|echo|0.8||You should avoid cold food and see a doctor if the pain doesn't go away.,You should avoid cold food and see a doctor if the pain doesn't go away.,created,200,113280,no,,1,openai
elevenlabs|el:lily|0.8||I heard a coral reef is alive.,I heard a coral reef is alive.,created,200,64896,no,,1,openai
"openai|echo|0.8||Yes. It is a huge living structure, and many types of turtles live there in their lifetime.","Yes. It is a huge living structure, and many types of turtles live there in their lifetime.",created,200,140160,no,,1,openai
elevenlabs|el:lily|0.8||Why do climbers risk their lives on such high cliffs?,Why do climbers risk their lives on such high cliffs?,created,200,82560,no,,1,openai
openai|echo|0.8||I think curiosity drives them. They want to reach the top at all costs.,I think curiosity drives them. They want to reach the top at all costs.,created,200,109920,no,,1,openai
"openai|echo|0.8||Hi, Lucy. Is that your twin sister Lily? You look exactly the same!","Hi, Lucy. Is that your twin sister Lily? You look exactly the same!",created,200,101280,no,,1,openai
"elevenlabs|el:lily|0.8||Haha, yes. But actually, Lily is a bit taller than me, and her hair is longer than mine.","Haha, yes. But actually, Lily is a bit taller than me, and her hair is longer than mine.",created,200,133920,no,,1,openai
"elevenlabs|el:lily|0.8||Jack, do you think friends should be exactly the same?","Jack, do you think friends should be exactly the same?",created,200,83520,no,,1,openai
"openai|echo|0.8||Not really. For example, my best friend Tom is much more outgoing than me, but we both love playing basketball, so we are great friends.","Not really. For example, my best friend Tom is much more outgoing than me, but we both love playing basketball, so we are great friends.",created,200,209760,no,,1,openai
"elevenlabs|el:lily|0.8||Sam, did you see the exam results? You did great!","Sam, did you see the exam results? You did great!",created,200,74880,no,,1,openai
openai|echo|0.8||Thanks! I got an A this time because my friend Kevin is very straightforward. He pointed out my mistakes before the exam so I could correct them.,Thanks! I got an A this time because my friend Kevin is very straightforward. He pointed out my mistakes before the exam so I could correct them.,created,200,223200,no,,1,openai
"elevenlabs|el:lily|0.8||Is that your brother, Paul? He looks much taller than you.","Is that your brother, Paul? He looks much taller than you.",created,200,88800,no,,1,openai
"openai|echo|0.8||Yes, that is Mike. He is taller, but I am faster at running.","Yes, that is Mike. He is taller, but I am faster at running.",created,200,89760,no,,1,openai
"openai|echo|0.8||Who do you think should be a friend, Betty? Someone alike or different?","Who do you think should be a friend, Betty? Someone alike or different?",created,200,105600,no,,1,openai
"elevenlabs|el:lily|0.8||I think friends should be different. My best friend Sally is very outgoing, while I am kind of shy. She helps me become more confident.","I think friends should be different. My best friend Sally is very outgoing, while I am kind of shy. She helps me become more confident.",created,200,209280,no,,1,openai
"elevenlabs|el:lily|0.8||Hey, Dave. You look happy today!","Hey, Dave. You look happy today!",created,200,73728,no,,1,openai
"openai|echo|0.8||Yeah, my friend Frank just helped me find some grammar mistakes in my essay. He is always straightforward and honest, which makes me a better student.","Yeah, my friend Frank just helped me find some grammar mistakes in my essay. He is always straightforward and honest, which makes me a better student.",created,200,233760,no,,1,openai
"openai|echo|0.8||Do you and your twin sister have the same hobbies, Alice?","Do you and your twin sister have the same hobbies, Alice?",created,200,84960,no,,1,openai
"elevenlabs|el:lily|0.8||Not really. I enjoy reading history books, but she reads a lot of novels.","Not really. I enjoy reading history books, but she reads a lot of novels.",created,200,112800,no,,1,openai
"elevenlabs|el:lily|0.8||Why are you practicing badminton so hard, Tom?","Why are you practicing badminton so hard, Tom?",created,200,70560,no,,1,openai
"openai|echo|0.8||Because my friend Stephen always wins our matches! He plays better than me, so I want to try harder.","Because my friend Stephen always wins our matches! He plays better than me, so I want to try harder.",created,200,154560,no,,1,openai
"openai|echo|0.8||Lily, you look sad. What is wrong?","Lily, you look sad. What is wrong?",created,200,76800,no,,1,openai
elevenlabs|el:lily|0.8||I failed my music test. But my friend Rose told me a funny joke and helped me see the silver lining. Now I feel much better.,I failed my music test. But my friend Rose told me a funny joke and helped me see the silver lining. Now I feel much better.,created,200,194880,no,,1,openai
"elevenlabs|el:lily|0.8||Max, who is more hard-working, you or your cousin Sam?","Max, who is more hard-working, you or your cousin Sam?",created,200,81600,no,,1,openai
openai|echo|0.8||Sam is. He always gets up earlier than me to study in the morning.,Sam is. He always gets up earlier than me to study in the morning.,created,200,104160,no,,1,openai
"elevenlabs|el:lily|0.8||Who is your favorite friend, Kevin?","Who is your favorite friend, Kevin?",created,200,60672,no,,1,openai
"openai|echo|0.8||I like Lucy best. She is not very funny, but she is a great listener. She is always there when I have a problem.","I like Lucy best. She is not very funny, but she is a great listener. She is always there when I have a problem.",created,200,169920,no,,1,openai
"elevenlabs|el:lily|0.8||Look at my new photo, Tom. It was taken in the Shunan Bamboo Forest.","Look at my new photo, Tom. It was taken in the Shunan Bamboo Forest.",created,200,104160,no,,1,openai
"openai|echo|0.8||Wow, it is beautiful! I know it is the largest bamboo forest in China.","Wow, it is beautiful! I know it is the largest bamboo forest in China.",created,200,107040,no,,1,openai
"elevenlabs|el:lily|0.8||Yes, and I learned that bamboo is one of the fastest-growing plants on Earth. It can grow up to one meter a day!","Yes, and I learned that bamboo is one of the fastest-growing plants on Earth. It can grow up to one meter a day!",created,200,174720,no,,1,openai
openai|echo|0.8||That is amazing! It is also very useful for making tools.,That is amazing! It is also very useful for making tools.,created,200,87360,no,,1,openai
elevenlabs|el:lily|0.8||I learned that bamboo is one of the fastest-growing plants on Earth. It can grow up to one meter a day!,I learned that bamboo is one of the fastest-growing plants on Earth. It can grow up to one meter a day!,created,200,161280,no,,1,openai
