key,text,status,cdn_status,bytes,needs_purge,reason,attempts,provider
elevenlabs|el:lily|0.85||a glass of water,a glass of water,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||a big cake,a big cake,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||a birthday cake,a birthday cake,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||eat cake,eat cake,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||eat fish,eat fish,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||some fish,some fish,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||a little fish,a little fish,created,200,49920,no,,1,openai
elevenlabs|el:lily|0.85||some rice,some rice,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||eat rice,eat rice,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||a bowl of rice,a bowl of rice,created,200,35328,no,,1,openai
"elevenlabs|el:lily|0.7||I'd like some juice, please.","I'd like some juice, please.",created,200,62208,no,,1,openai
elevenlabs|el:lily|0.7||Here you are.,Here you are.,created,200,36864,no,,1,openai
"elevenlabs|el:lily|0.7||Can I have some bread, please?","Can I have some bread, please?",created,200,57600,no,,1,openai
elevenlabs|el:lily|0.85||one apple,one apple,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||one book,one book,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||this one,this one,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||two cats,two cats,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||two and three,two and three,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||three pens,three pens,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||three dogs,three dogs,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||four ducks,four ducks,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.85||four books,four books,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||four and five,four and five,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||five plates,five plates,created,200,65664,no,,1,openai
elevenlabs|el:lily|0.85||five fingers,five fingers,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||six eggs,six eggs,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||six cakes,six cakes,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||six and seven,six and seven,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||seven days,seven days,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||seven birds,seven birds,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||eight pencils,eight pencils,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||eight fish,eight fish,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||seven and eight,seven and eight,created,200,36480,no,,1,openai
"elevenlabs|el:lily|0.7||This one, please.","This one, please.",created,200,59904,no,,1,openai
elevenlabs|el:lily|0.7||How many plates?,How many plates?,created,200,36096,no,,1,openai
elevenlabs|el:lily|0.7||Five.,Five.,created,200,28800,no,,1,openai
elevenlabs|el:lily|0.85||from the UK,from the UK,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||in the UK,in the UK,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||from Canada,from Canada,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||go to Canada,go to Canada,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||from the USA,from the USA,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||in the USA,in the USA,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||from China,from China,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||love China,love China,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||in China,in China,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||she is happy,she is happy,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||she can sing,she can sing,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||a good student,a good student,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.85||a new student,a new student,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||I am a student,I am a student,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||a good pupil,a good pupil,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||a new pupil,a new pupil,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||he is tall,he is tall,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||he can run,he can run,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.7||Welcome!,Welcome!,created,200,28800,no,,1,openai
elevenlabs|el:lily|0.7||Welcome back to school!,Welcome back to school!,created,200,49536,no,,1,openai
elevenlabs|el:lily|0.7||Where are you from?,Where are you from?,created,200,51840,no,,1,openai
elevenlabs|el:lily|0.7||I'm from China.,I'm from China.,created,200,61056,no,,1,openai
elevenlabs|el:lily|0.85||my father,my father,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||a tall father,a tall father,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||my father's car,my father's car,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||my dad,my dad,created,200,31872,no,,1,openai
"elevenlabs|el:lily|0.85||hi, dad","hi, dad",created,200,62208,no,,1,openai
elevenlabs|el:lily|0.85||a tall man,a tall man,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||a kind man,a kind man,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||that man,that man,created,200,24192,no,,1,openai
elevenlabs|el:lily|0.85||a young woman,a young woman,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||a kind woman,a kind woman,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||that woman,that woman,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.85||my mother,my mother,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||a kind mother,a kind mother,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||my mother's bag,my mother's bag,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||my sister,my sister,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||a little sister,a little sister,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||my brother,my brother,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||a big brother,a big brother,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||my grandmother,my grandmother,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||a kind grandmother,a kind grandmother,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.7||Who's that man?,Who's that man?,created,200,36864,no,,1,openai
elevenlabs|el:lily|0.7||He's my father.,He's my father.,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.7||Who's that woman?,Who's that woman?,created,200,47232,no,,1,openai
elevenlabs|el:lily|0.7||She's my mother.,She's my mother.,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||a thin cat,a thin cat,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||thin and tall,thin and tall,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||a fat cat,a fat cat,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||so tall,so tall,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||a tall boy,a tall boy,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||a short pencil,a short pencil,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||short hair,short hair,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||long hair,long hair,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||a small dog,a small dog,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||a small box,a small box,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||a big box,a big box,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||so big,so big,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||a tall giraffe,a tall giraffe,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.85||look at the giraffe,look at the giraffe,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.7||Look at the giraffe.,Look at the giraffe.,created,200,43776,no,,1,openai
elevenlabs|el:lily|0.7||It's so tall!,It's so tall!,created,200,48384,no,,1,openai
elevenlabs|el:lily|0.7||Look at the monkey.,Look at the monkey.,created,200,74880,no,,1,openai
elevenlabs|el:lily|0.7||It's so funny!,It's so funny!,created,200,41472,no,,1,openai
elevenlabs|el:lily|0.85||on the desk,on the desk,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||on the chair,on the chair,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.85||in the desk,in the desk,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||in the box,in the box,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||under the chair,under the chair,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||under the desk,under the desk,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||a small chair,a small chair,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||sit on the chair,sit on the chair,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||a new desk,a new desk,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||a red cap,a red cap,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||a new cap,a new cap,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||a big ball,a big ball,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.85||play with a ball,play with a ball,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.85||my car,my car,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||a red car,a red car,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||a toy car,a toy car,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.7||Where is my pencil box?,Where is my pencil box?,created,200,57600,no,,1,openai
elevenlabs|el:lily|0.7||It's on the desk.,It's on the desk.,created,200,38016,no,,1,openai
elevenlabs|el:lily|0.7||Where is my map?,Where is my map?,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||It's in the desk.,It's in the desk.,created,200,42624,no,,1,openai
elevenlabs|el:lily|0.85||a sweet pear,a sweet pear,created,200,48000,no,,1,openai
elevenlabs|el:lily|0.85||eat a pear,eat a pear,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||eat an apple,eat an apple,created,200,53376,no,,1,openai
elevenlabs|el:lily|0.85||eat a banana,eat a banana,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||a big watermelon,a big watermelon,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||eat watermelon,eat watermelon,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||a red strawberry,a red strawberry,created,200,50688,no,,1,openai
elevenlabs|el:lily|0.85||a sweet strawberry,a sweet strawberry,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.85||a green grape,a green grape,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||eat grapes,eat grapes,created,200,62208,no,,1,openai
elevenlabs|el:lily|0.85||buy some fruit,buy some fruit,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||buy an apple,buy an apple,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||eleven kites,eleven kites,created,200,53376,no,,1,openai
elevenlabs|el:lily|0.85||number eleven,number eleven,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||twelve books,twelve books,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||number twelve,number twelve,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||thirteen pens,thirteen pens,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||number thirteen,number thirteen,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||fourteen dogs,fourteen dogs,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||number fourteen,number fourteen,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||fifteen apples,fifteen apples,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||number fifteen,number fifteen,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||sixteen crayons,sixteen crayons,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||number sixteen,number sixteen,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||seventeen cars,seventeen cars,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||number seventeen,number seventeen,created,200,61056,no,,1,openai
elevenlabs|el:lily|0.85||eighteen balls,eighteen balls,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||number eighteen,number eighteen,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.7||How many kites do you see?,How many kites do you see?,created,200,57600,no,,1,openai
elevenlabs|el:lily|0.7||I see 12.,I see 12.,created,200,67968,no,,1,openai
elevenlabs|el:lily|0.7||How many crayons do you have?,How many crayons do you have?,created,200,51840,no,,1,openai
elevenlabs|el:lily|0.7||I have 16.,I have 16.,created,200,41472,no,,1,openai
elevenlabs|el:lily|0.85||a big classroom,a big classroom,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||in the classroom,in the classroom,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||a new classroom,a new classroom,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||clean the window,clean the window,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||near the window,near the window,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||a big blackboard,a big blackboard,created,200,62976,no,,1,openai
elevenlabs|el:lily|0.85||clean the blackboard,clean the blackboard,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||on the blackboard,on the blackboard,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||turn on the light,turn on the light,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||turn off the light,turn off the light,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||a bright light,a bright light,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||a nice picture,a nice picture,created,200,49920,no,,1,openai
elevenlabs|el:lily|0.85||open the door,open the door,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||close the door,close the door,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||a red door,a red door,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.85||a new computer,a new computer,created,200,48768,no,,1,openai
elevenlabs|el:lily|0.85||use the computer,use the computer,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||on the computer,on the computer,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||turn on the fan,turn on the fan,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||a big fan,a big fan,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||on the fan,on the fan,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||on the wall,on the wall,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||a white wall,a white wall,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||a tall wall,a tall wall,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||clean the floor,clean the floor,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||on the floor,on the floor,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||a clean floor,a clean floor,created,200,49920,no,,1,openai
elevenlabs|el:lily|0.85||really big,really big,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||really nice,really nice,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||near the door,near the door,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||near my home,near my home,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||watch TV,watch TV,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||a new TV,a new TV,created,200,49920,no,,1,openai
elevenlabs|el:lily|0.85||on TV,on TV,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||clean the room,clean the room,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||clean the desk,clean the desk,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||help me,help me,created,200,19584,no,,1,openai
elevenlabs|el:lily|0.85||help you,help you,created,200,17664,no,,1,openai
elevenlabs|el:lily|0.85||ask for help,ask for help,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||The door is orange. The desks are green.,The door is orange. The desks are green.,created,200,78720,no,,1,openai
elevenlabs|el:lily|0.85||a new schoolbag,a new schoolbag,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||in my schoolbag,in my schoolbag,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||a heavy schoolbag,a heavy schoolbag,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||a maths book,a maths book,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||open the maths book,open the maths book,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||a Chinese book,a Chinese book,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.85||my Chinese book,my Chinese book,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||read a storybook,read a storybook,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||three storybooks,three storybooks,created,200,49920,no,,1,openai
elevenlabs|el:lily|0.85||a new notebook,a new notebook,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||write in the notebook,write in the notebook,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||sweet candy,sweet candy,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.85||eat candy,eat candy,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||a new toy,a new toy,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||play with a toy,play with a toy,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||two toys,two toys,created,200,50688,no,,1,openai
elevenlabs|el:lily|0.85||my key,my key,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||find the key,find the key,created,200,32640,no,,1,openai
"elevenlabs|el:lily|0.85||Wow, it's big!","Wow, it's big!",created,200,40320,no,,1,openai
"elevenlabs|el:lily|0.85||Wow, so nice!","Wow, so nice!",created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||lost my key,lost my key,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||lost my schoolbag,lost my schoolbag,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||a cute toy,a cute toy,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||so cute,so cute,created,200,64896,no,,1,openai
elevenlabs|el:lily|0.85||a cute panda,a cute panda,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.7||I have a new schoolbag.,I have a new schoolbag.,created,200,56448,no,,1,openai
