word_id,word,pos,meaning_cn,stage,grade,volume,unit,source_type,source_page,confidence
jr-8B-U2-0025,alone,adv.,独自;单独,junior,8,8B,U2,wordlist,p.12,high
jr-8B-U2-0026,repair,v.,修理;修补,junior,8,8B,U2,wordlist,p.13,high
jr-8B-U2-0027,fix,v.,修理;安装,junior,8,8B,U2,wordlist,p.13,high
jr-8B-U2-0028,fix up,,修理;装饰,junior,8,8B,U2,wordlist,p.13,high
jr-8B-U2-0029,give away,,赠送;捐赠,junior,8,8B,U2,wordlist,p.13,high
jr-8B-U2-0030,take after,,(外貌或行为)像,junior,8,8B,U2,wordlist,p.13,high
jr-8B-U2-0031,broken,adj.,破损的;残缺的,junior,8,8B,U2,wordlist,p.13,high
jr-8B-U2-0032,wheel,n.,车轮;轮子,junior,8,8B,U2,wordlist,p.13,high
jr-8B-U2-0033,letter,n.,信;函,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0034,Miss,n.,女士;小姐,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0035,set up,,建起;设立,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0036,disabled,adj.,丧失能力的;有残疾的,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0037,make a difference,,影响;有作用,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0038,blind,adj.,瞎的;失明的,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0039,deaf,adj.,聋的,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0040,imagine,v.,想象;设想,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0041,difficulty,n.,困难;难题,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0042,open,v.,开;打开,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0043,door,n.,门,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0044,carry,v.,拿;提;扛,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0045,train,v.,训练;培训,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0046,excited,adj.,激动的;兴奋的,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0047,training,n.,训练;培训,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0048,kindness,n.,仁慈;善良,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0049,clever,adj.,聪明的;聪颖的,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0050,understand,v.,理解;领会(understood/understood),junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0051,change,v. & n.,变化;改变,junior,8,8B,U2,wordlist,p.14,high
jr-8B-U2-0052,interest,n. v.,兴趣;关注;使感兴趣;使关注,junior,8,8B,U2,wordlist,p.16,high
jr-8B-U2-0053,sir,n.,先生(用于正式信函中对不知名男性收信人的称呼;写为Sir),junior,8,8B,U2,wordlist,p.16,high
jr-8B-U2-0054,madam,n.,夫人;女士(用于正式信函中对不知名女性收信人的称呼;写为Madam),junior,8,8B,U2,wordlist,p.16,high
jr-8B-U2-0055,Mario,,马里奥(男名),junior,8,8B,U2,recognize,p.11,high
jr-8B-U2-0056,Jimmy,,吉米(男名),junior,8,8B,U2,recognize,p.13,high
jr-8B-U3-0001,rubbish,n.,垃圾;废弃物,junior,8,8B,U3,wordlist,p.17,high
jr-8B-U3-0002,take out the rubbish,,倒垃圾,junior,8,8B,U3,wordlist,p.17,high
jr-8B-U3-0003,fold,v.,折叠;对折,junior,8,8B,U3,wordlist,p.17,high
jr-8B-U3-0004,sweep,v.,扫;打扫(swept/swept),junior,8,8B,U3,wordlist,p.17,high
jr-8B-U3-0005,floor,n.,地板,junior,8,8B,U3,wordlist,p.17,high
jr-8B-U3-0006,mess,n.,杂乱;不整洁,junior,8,8B,U3,wordlist,p.18,high
jr-8B-U3-0007,throw,v.,扔;掷(threw/thrown),junior,8,8B,U3,wordlist,p.19,high
jr-8B-U3-0008,all the time,,频繁;反复,junior,8,8B,U3,wordlist,p.19,high
jr-8B-U3-0009,neither,adv. pron.,也不;两者都不,junior,8,8B,U3,wordlist,p.19,high
jr-8B-U3-0010,shirt,n.,衬衫,junior,8,8B,U3,wordlist,p.19,high
jr-8B-U3-0011,as soon as,,一……就……,junior,8,8B,U3,wordlist,p.19,high
jr-8B-U3-0012,pass,v.,给;递;走过;通过,junior,8,8B,U3,wordlist,p.20,high
jr-8B-U3-0013,borrow,v.,借;借用,junior,8,8B,U3,wordlist,p.20,high
jr-8B-U3-0014,lend,v.,借给;借出(lent/lent),junior,8,8B,U3,wordlist,p.20,high
jr-8B-U3-0015,finger,n.,手指,junior,8,8B,U3,wordlist,p.20,high
jr-8B-U3-0016,hate,v.,厌恶;讨厌,junior,8,8B,U3,wordlist,p.20,high
jr-8B-U3-0017,chore,n.,杂务;乏味无聊的工作,junior,8,8B,U3,wordlist,p.20,high
jr-8B-U3-0018,while,conj.,与……同时;当……的时候;而;然而,junior,8,8B,U3,wordlist,p.20,high
jr-8B-U3-0019,snack,n.,点心;小吃;快餐,junior,8,8B,U3,wordlist,p.21,high
jr-8B-U3-0020,stress,n.,精神压力;心理负担,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0021,waste,n. v.,浪费;垃圾;滥用,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0022,in order to,,目的是;为了,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0023,provide,v.,提供;供应,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0024,anyway,adv.,而且;加之,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0025,depend,v.,依靠;信赖,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0026,depend on,,依靠;信赖,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0027,develop,v.,发展;壮大,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0028,independence,n.,独立,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0029,fairness,n.,公正性;合理性,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0030,since,prep. conj. & adv.,因为;既然;从……以后;自……以来,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0031,neighbor,n.,邻居(=neighbour),junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0032,take care of,,照顾;处理,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0033,ill,adj.,有病;不舒服,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0034,drop,v.,落下;掉下,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0035,independent,adj.,独立的;自主的,junior,8,8B,U3,wordlist,p.22,high
jr-8B-U3-0036,fair,adj.,合理的;公正的,junior,8,8B,U3,wordlist,p.24,high
jr-8B-U3-0037,unfair,adj.,不合理的;不公正的,junior,8,8B,U3,wordlist,p.24,high
jr-8B-U3-0038,Sandy,,桑迪(女名),junior,8,8B,U3,recognize,p.21,high
jr-8B-U4-0001,allow,v.,允许;准许,junior,8,8B,U4,wordlist,p.25,high
jr-8B-U4-0002,wrong,adj.,有毛病;错误的,junior,8,8B,U4,wordlist,p.25,high
jr-8B-U4-0003,What's wrong?,,哪儿不舒服?,junior,8,8B,U4,wordlist,p.25,high
jr-8B-U4-0004,look through,,快速查看;浏览,junior,8,8B,U4,wordlist,p.26,high
jr-8B-U4-0005,guess,v.,猜测;估计,junior,8,8B,U4,wordlist,p.26,high
jr-8B-U4-0006,deal,n.,协议;交易,junior,8,8B,U4,wordlist,p.26,high
jr-8B-U4-0007,big deal,,重要的事,junior,8,8B,U4,wordlist,p.26,high
jr-8B-U4-0008,work out,,成功地发展;解决,junior,8,8B,U4,wordlist,p.26,high
jr-8B-U4-0009,get on with,,和睦相处;关系良好,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0010,relation,n.,关系;联系;交往,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0011,communication,n.,交流;沟通,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0012,argue,v.,争吵;争论,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0013,cloud,n.,云;云朵,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0014,elder,adj.,年纪较长的,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0015,instead,adv.,代替;反而;却,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0016,whatever,pron.,任何;每一,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0017,nervous,adj.,焦虑的;担忧的,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0018,offer,v.,主动提出;自愿给予,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0019,proper,adj.,正确的;恰当的,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0020,secondly,adv.,第二;其次,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0021,communicate,v.,交流;沟通,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0022,explain,v.,解释;说明,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0023,clear,adj.,清楚易懂的;晴朗的,junior,8,8B,U4,wordlist,p.27,high
jr-8B-U4-0024,copy,v.,抄袭;模仿;复制;复印,junior,8,8B,U4,wordlist,p.28,high
jr-8B-U4-0025,return,v.,归还;回来;返回,junior,8,8B,U4,wordlist,p.28,high
jr-8B-U4-0026,anymore,adv.,(常用于否定句和疑问句末)再也(不);(不)再,junior,8,8B,U4,wordlist,p.28,high
jr-8B-U4-0027,member,n.,成员;分子,junior,8,8B,U4,wordlist,p.29,high
jr-8B-U4-0028,pressure,n.,压力,junior,8,8B,U4,wordlist,p.29,high
jr-8B-U4-0029,compete,v.,竞争;对抗,junior,8,8B,U4,wordlist,p.29,high
jr-8B-U4-0030,opinion,n.,意见;想法;看法,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0031,skill,n.,技艺;技巧,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0032,typical,adj.,典型的,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0033,football,n.,(美式)橄榄球;足球,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0034,cut out,,删除;删去,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0035,quick,adj.,快的;迅速的;时间短暂的,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0036,continue,v.,持续;继续存在,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0037,compare,v.,比较,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0038,compare ... with,,比较;对比,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0039,crazy,adj.,不理智的;疯狂的,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0040,push,v.,鞭策;督促;推动,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0041,development,n.,发展;发育;成长,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0042,cause,v.,造成;引起,junior,8,8B,U4,wordlist,p.30,high
jr-8B-U4-0043,usual,adj.,通常的;寻常的,junior,8,8B,U4,wordlist,p.31,high
jr-8B-U4-0044,in one's opinion,,依……看,junior,8,8B,U4,wordlist,p.32,high
jr-8B-U4-0045,perhaps,adv.,可能;大概;也许,junior,8,8B,U4,wordlist,p.32,high
jr-8B-U4-0046,Cathy,,凯茜(女名),junior,8,8B,U4,recognize,p.30,high
jr-8B-U4-0047,Taylor,,泰勒(姓),junior,8,8B,U4,recognize,p.30,high
jr-8B-U5-0001,rainstorm,n.,暴风雨,junior,8,8B,U5,wordlist,p.33,high
jr-8B-U5-0002,alarm,n.,闹钟,junior,8,8B,U5,wordlist,p.34,high
jr-8B-U5-0003,go off,,(闹钟)发出响声,junior,8,8B,U5,wordlist,p.34,high
jr-8B-U5-0004,begin,v.,开始(began/begun),junior,8,8B,U5,wordlist,p.34,high
jr-8B-U5-0005,heavily,adv.,在很大程度上;大量地,junior,8,8B,U5,wordlist,p.34,high
jr-8B-U5-0006,suddenly,adv.,突然;忽然,junior,8,8B,U5,wordlist,p.34,high
jr-8B-U5-0007,pick up (= pick up the phone),,接电话,junior,8,8B,U5,wordlist,p.34,high
jr-8B-U5-0008,strange,adj.,奇特的;奇怪的,junior,8,8B,U5,wordlist,p.34,high
jr-8B-U5-0009,storm,n.,暴风雨,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0010,wind,n.,风,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0011,light,n.,光;光线;光亮,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0012,report,v. & n.,报道;公布,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0013,area,n.,地域;地区,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0014,wood,n.,木;木头,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0015,window,n.,窗;窗户,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0016,flashlight,n.,手电筒,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0017,match,n.,火柴,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0018,beat,v.,敲打;打败(beat/beaten),junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0019,against,prep.,倚;碰;撞,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0020,at first,,起初;起先,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0021,asleep,adj.,睡着的,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0022,fall asleep,,进入梦乡;睡着,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0023,die down,,逐渐变弱;逐渐消失,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0024,rise,v. & n.,升起;增加;提高(rose/risen),junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0025,fallen,adj.,倒下的;落下的,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0026,apart,adv.,分离;分开,junior,8,8B,U5,wordlist,p.35,high
jr-8B-U5-0027,have a look,,看一看,junior,8,8B,U5,wordlist,p.36,high
jr-8B-U5-0028,icy,adj.,覆盖着冰的;冰冷的,junior,8,8B,U5,wordlist,p.36,high
jr-8B-U5-0029,kid,v.,开玩笑;欺骗,junior,8,8B,U5,wordlist,p.36,high
jr-8B-U5-0030,realize,v.,理解;领会;认识到,junior,8,8B,U5,wordlist,p.37,high
jr-8B-U5-0031,make one's way,,前往;费力地前进,junior,8,8B,U5,wordlist,p.37,high
jr-8B-U5-0032,passage,n.,章节;段落,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0033,pupil,n.,学生,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0034,completely,adv.,彻底地;完全地,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0035,shocked,adj.,惊愕的;受震惊的,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0036,silence,n.,沉默;缄默;无声,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0037,in silence,,沉默;无声,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0038,recently,adv.,不久前;最近,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0039,take down,,拆除;往下拽;记录,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0040,terrorist,n.,恐怖主义者;恐怖分子,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0041,date,n.,日期;日子,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0042,tower,n.,塔;塔楼,junior,8,8B,U5,wordlist,p.38,high
jr-8B-U5-0043,truth,n.,实情;事实,junior,8,8B,U5,wordlist,p.39,high
jr-8B-U5-0044,Allen,,艾伦(姓),junior,8,8B,U5,recognize,p.38,high
jr-8B-U5-0045,Martin Luther King,,马丁·路德·金,junior,8,8B,U5,recognize,p.38,high
jr-8B-U5-0046,Alabama,,亚拉巴马州(美国),junior,8,8B,U5,recognize,p.35,high
jr-8B-U5-0047,Animal Helpline,,动物保护热线,junior,8,8B,U5,recognize,p.37,high
jr-8B-U5-0048,World Trade Center,,世贸大楼(美国纽约),junior,8,8B,U5,recognize,p.38,high
jr-8B-U6-0001,shoot,v.,射击;发射(shot/shot),junior,8,8B,U6,wordlist,p.41,high
jr-8B-U6-0002,stone,n.,石头,junior,8,8B,U6,wordlist,p.41,high
jr-8B-U6-0003,weak,adj.,虚弱的;无力的,junior,8,8B,U6,wordlist,p.42,high
jr-8B-U6-0004,god,n.,神;上帝(God),junior,8,8B,U6,wordlist,p.42,high
jr-8B-U6-0005,remind,v.,提醒;使想起,junior,8,8B,U6,wordlist,p.42,high
jr-8B-U6-0006,bit,n.,一点;小块,junior,8,8B,U6,wordlist,p.42,high
jr-8B-U6-0007,a little bit,,有点儿;稍微,junior,8,8B,U6,wordlist,p.42,high
jr-8B-U6-0008,silly,adj.,愚蠢的;不明事理的,junior,8,8B,U6,wordlist,p.42,high
jr-8B-U6-0009,instead of,,代替;反而,junior,8,8B,U6,wordlist,p.42,high
jr-8B-U6-0010,turn ... into,,变成,junior,8,8B,U6,wordlist,p.43,high
jr-8B-U6-0011,object,n.,物体;物品,junior,8,8B,U6,wordlist,p.43,high
jr-8B-U6-0012,hide,v.,隐藏;隐蔽(hid/hidden),junior,8,8B,U6,wordlist,p.43,high
jr-8B-U6-0013,tail,n.,尾巴,junior,8,8B,U6,wordlist,p.43,high
jr-8B-U6-0014,magic,adj.,有魔力的;有神奇力量的,junior,8,8B,U6,wordlist,p.43,high
jr-8B-U6-0015,stick,n.,棍;条,junior,8,8B,U6,wordlist,p.43,high
jr-8B-U6-0016,excite,v.,使激动;使兴奋,junior,8,8B,U6,wordlist,p.43,high
jr-8B-U6-0017,Western,adj.,西方国家的;(尤指)欧美的;西方的(w可以小写),junior,8,8B,U6,wordlist,p.43,high
jr-8B-U6-0018,once upon a time,,从前,junior,8,8B,U6,wordlist,p.44,high
jr-8B-U6-0019,stepsister,n.,继姐(妹),junior,8,8B,U6,wordlist,p.44,high
jr-8B-U6-0020,prince,n.,王子,junior,8,8B,U6,wordlist,p.44,high
jr-8B-U6-0021,fall in love,,爱上;喜欢上,junior,8,8B,U6,wordlist,p.44,high
jr-8B-U6-0022,fit,v.,适合;合身,junior,8,8B,U6,wordlist,p.44,high
jr-8B-U6-0023,couple,n.,(尤指)夫妻;两人;两件事物,junior,8,8B,U6,wordlist,p.44,high
jr-8B-U6-0024,smile,v. & n.,笑;微笑,junior,8,8B,U6,wordlist,p.44,high
jr-8B-U6-0025,marry,v.,结婚,junior,8,8B,U6,wordlist,p.44,high
jr-8B-U6-0026,get married,,结婚,junior,8,8B,U6,wordlist,p.44,high
jr-8B-U6-0027,gold,n. adj.,金子;金币;金色的,junior,8,8B,U6,wordlist,p.45,high
